id	title	name	publication_date	body	new_title
538359	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	And--but I have to add a point here. The problem with this kind of policy, and I know it as a prosecutor--	Democratic Presidential Debate - June 27 (Full) | NBC News
538360	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	--I want a rape victim to be able to run in the middle--	Democratic Presidential Debate - June 27 (Full) | NBC News
538361	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	--Of a--to run in the middle of the street and waved down a police officer and report the crime against her. I want anybody who has been the victim--	Democratic Presidential Debate - June 27 (Full) | NBC News
538362	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	--Of any real crime--	Democratic Presidential Debate - June 27 (Full) | NBC News
538363	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	--To be able to do that--	Democratic Presidential Debate - June 27 (Full) | NBC News
538364	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	--And not be afraid that, if they do that--	Democratic Presidential Debate - June 27 (Full) | NBC News
538365	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	--They will be deported because the abuser--	Democratic Presidential Debate - June 27 (Full) | NBC News
538366	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	--Will tell them it is they who is the criminal. It is wrong.	Democratic Presidential Debate - June 27 (Full) | NBC News
538367	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	--It is wrong--	Democratic Presidential Debate - June 27 (Full) | NBC News
538368	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Andrew Yang	2019-06-27	Well, I just want to agree that I think Russia is our biggest geopolitical threat because they've been hacking our democracy successfully. They've been laughing their asses off about it for the last couple of years and we should focus on that before we start worrying about other threats.	Democratic Presidential Debate - June 27 (Full) | NBC News
538369	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Andrew Yang	2019-06-27	Now, China, they do--they do (INAUDIBLE) property. It's a massive problem. But the tariffs and the trade war are just punishing businesses and producers and workers on both sides. I met with a farmer in Iowa who said he spent six years building up a buying relationship in China that's now disappeared and gone forever. And the beneficiaries have not been American workers or--or people in China. It's been Southeast Asia and other producers that have then stepped into the void.	Democratic Presidential Debate - June 27 (Full) | NBC News
538370	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Andrew Yang	2019-06-27	So, we need to--to crack down on Chinese malfeasants in the trade relationship but the tariffs and the trade war are the wrong way to go.	Democratic Presidential Debate - June 27 (Full) | NBC News
538371	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Pete Buttigieg	2019-06-27	Yeah, I mean first of all, we've got to recognize that the China challenge really is a serious one. This is not something to dismiss or wave away. And if you look at what China is doing. They're using technology for the perfection of dictatorship. But, their fundamental economic model isn't gonna change because of some tariffs. I live in the industrial Midwest. Folks who aren't in the shadow of a factory or somewhere near a soy field where I live. And manufacturers, and especially soy farmers, are hurting. Tariffs are taxes. And Americans are gonna pay on average $800 more a year because of these tariffs. Meanwhile, China is investing so that they could soon be able to run circles around us in artificial intelligence.	Democratic Presidential Debate - June 27 (Full) | NBC News
538372	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Pete Buttigieg	2019-06-27	And this president is fixated on the China relationship as if all that mattered was the export balance on dishwashers. We've got a much bigger issue on our hands. But in a moment when their authoritarian model is being held up as an alternative to ours because ours looks so chaotic compared to theirs right now because of our internal divisions. The biggest thing we've got to do is invest in our own domestic competitiveness. If we disinvest--	Democratic Presidential Debate - June 27 (Full) | NBC News
538373	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Pete Buttigieg	2019-06-27	--In our own infrastructure, education we are never gonna be able to compete. And if we really want to be an alternative, a democratic alternative, we actually have to demonstrate that we care about democratic values--	Democratic Presidential Debate - June 27 (Full) | NBC News
538374	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Pete Buttigieg	2019-06-27	--At home. (CROSSTALK)	Democratic Presidential Debate - June 27 (Full) | NBC News
538375	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Pete Buttigieg	2019-06-27	Because I couldn't get it done. My community is in anguish right now because of an officer involved shooting. A black man Eric Logan killed by a white officer. And I'm not allowed to take sides until the investigation comes back. The officer says he was attacked with a knife, but he didn't have his body camera on. It's a mess. And we're hurting. And I could walk you through all of the things that we have done as a community--all of the steps that we took from bias training to de-escalation but it didn't save the life of Eric Logan. And when I look into his mother's eyes I have to face the fact and nothing that I say will bring him back. This is an issue that is facing our community and so many communities around the country. And until we move policing out from the shadow of systemic racism whatever this particular incident teaches us we will be left with the bigger problem of the fact that there is a wall of mistrust put up one racist act at a time. Not just from what has happened in the past but what's happening around the country in the present. It threatens the well being of every community. And I am determined to bring about a day when a white person driving a vehicle and a black person driving a vehicle when they see a police officer approaching feels the exact same thing. A feeling not of fear but of safety. I'm determined to bring that day about.	Democratic Presidential Debate - June 27 (Full) | NBC News
538376	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	John Hickenlooper	2019-06-27	Mayor Buttigieg, Mayor Buttigieg, if I could ask one question because I think--	Democratic Presidential Debate - June 27 (Full) | NBC News
538377	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	John Hickenlooper	2019-06-27	I think that the question they are asking in South Bend I think across the country is why is it taking so long? We had a shooting when I first became mayor 10 years before Ferguson and the community came together and we created an office of the independent monitor--civilian oversight commission. We diversified the police force in two years. We actually did de-escalation training. I think the real question that America should be asking is why five years after Ferguson every city doesn't have this level of police accountability?	Democratic Presidential Debate - June 27 (Full) | NBC News
538378	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	John Hickenlooper	2019-06-27	We--	Democratic Presidential Debate - June 27 (Full) | NBC News
538379	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Pete Buttigieg	2019-06-27	I've got to respond to that. Look, we've taken so many steps toward police accountability that the FOP just denounced me for too much accountability. We're obviously not there yet. And I accept responsibility for that--	Democratic Presidential Debate - June 27 (Full) | NBC News
538380	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Pete Buttigieg	2019-06-27	So, under Indiana law this will be investigated. And there will be accountability for the officer involved.	Democratic Presidential Debate - June 27 (Full) | NBC News
538381	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	I would like to say--	Democratic Presidential Debate - June 27 (Full) | NBC News
538382	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	--As we (INAUDIBLE) on this stage, I would like to speak--	Democratic Presidential Debate - June 27 (Full) | NBC News
538383	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	--On the issue of race.	Democratic Presidential Debate - June 27 (Full) | NBC News
538384	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	--And so, what I will say--	Democratic Presidential Debate - June 27 (Full) | NBC News
538385	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	--Is that I agree--	Democratic Presidential Debate - June 27 (Full) | NBC News
538386	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	Okay. So, on the issue of race, I couldn't agree more that this is an issue that is still not being talked about truthfully and honestly. I--there is not a black man I know, be he a relative, a friend or a coworker who has not been the subject of some form of profiling or discrimination. Growing up, my sister and I had to deal with the neighbor who told us her parents couldn't play with us because she--because we were black. And I will say also that--that in this campaign, we've also heard--and I'm going to now direct this to Vice President Biden. I do not believe you are a racist and I agree with you when you commit yourself to the importance of finding common ground.	Democratic Presidential Debate - June 27 (Full) | NBC News
538387	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	Mm-hmm.	Democratic Presidential Debate - June 27 (Full) | NBC News
538388	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	But, I also believe--and it's personal. And I--I was actually very--it was hurtful to hear you talk about the reputations of two United States senators who built their reputations and career on segregation of race in this country. And it was not only that, but you also worked with them to oppose bussing. And you know, there was a little girl in California who was part of the second class to integrate her public schools and she was bussed to school every day and that little girl was me. So, I will tell you that on this subject, it cannot be an intellectual debate among democrats. We have to take it seriously. We have to act swiftly. As attorney general of California, I was very proud to put in place a--a requirement that all my special agents would wear body cameras and keep those cameras on.	Democratic Presidential Debate - June 27 (Full) | NBC News
538389	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	That's a mischaracterization of my position across the board. I did not praise racists. That is not true, number one. Number two, if we want to have this campaign litigated on who supports civil rights and whether I did or not, I'm happy to do that. I was a public defender. I didn't become a prosecutor. I came out and I left a good law firm to become a public defender when in fact --	Democratic Presidential Debate - June 27 (Full) | NBC News
538390	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	when in fact --	Democratic Presidential Debate - June 27 (Full) | NBC News
538391	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	when in fact my city was in flames because of the--the assassination of Dr. King, number one. Now, number two, as the U.S.--as--excuse me--as the vice president of the United States, I worked with a man who in fact, we worked very hard to see to it we dealt with these issues in a major, major way. The fact is that in terms of bussing, the bussing, I never--you would've been able to go to school the same exact way because it was a local decision made by your city council. That's fine. That's one of the things I argued for that we should not be--we should be breaking down these lines.	Democratic Presidential Debate - June 27 (Full) | NBC News
538392	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	But--so, the bottom line here is, look, everything I have done in my career--I ran because of civil rights. I continue to think we have to make fundamental changes in civil rights. And those civil rights, by the way, include not just African Americans, but the LGBT community. They don't--	Democratic Presidential Debate - June 27 (Full) | NBC News
538393	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	--But, Vice President Biden	Democratic Presidential Debate - June 27 (Full) | NBC News
538394	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	do you agree today--do you agree today that you were wrong to oppose bussing in America then?	Democratic Presidential Debate - June 27 (Full) | NBC News
538395	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	No.	Democratic Presidential Debate - June 27 (Full) | NBC News
538396	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	Do you agree?	Democratic Presidential Debate - June 27 (Full) | NBC News
538397	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	I did not oppose bussing in America. What I opposed is bussing ordered by the Department of Education. That's what I opposed. I did not oppose--	Democratic Presidential Debate - June 27 (Full) | NBC News
538398	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	--Well, there was a failure of--of states to--to integrate--	Democratic Presidential Debate - June 27 (Full) | NBC News
538399	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	--No, but--	Democratic Presidential Debate - June 27 (Full) | NBC News
538400	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	--Public schools in America. I was part of the second class to integrate, Berkley, California Public Schools almost two decades after Brown v. Board of Education.	Democratic Presidential Debate - June 27 (Full) | NBC News
538401	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	Because your city council made that decision. It was a local decision.	Democratic Presidential Debate - June 27 (Full) | NBC News
538402	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	So, that's where the federal government must step in.	Democratic Presidential Debate - June 27 (Full) | NBC News
538403	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	The--the federal government must--	Democratic Presidential Debate - June 27 (Full) | NBC News
538404	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	--That's why we have the Voting Rights Act	Democratic Presidential Debate - June 27 (Full) | NBC News
538405	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	and the Civil Rights Act. That's why we need to pass the Equality Act. That's why we need to pass the ERA because there are--	Democratic Presidential Debate - June 27 (Full) | NBC News
538406	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	--That--	Democratic Presidential Debate - June 27 (Full) | NBC News
538407	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	--Moments in-	Democratic Presidential Debate - June 27 (Full) | NBC News
538408	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	--history where states fail to preserve the civil rights of all people.	Democratic Presidential Debate - June 27 (Full) | NBC News
538409	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	I have supported the ERA from the very beginning when I ran for (INAUDIBLE).	Democratic Presidential Debate - June 27 (Full) | NBC News
538410	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	I--I supported the ERA from the very beginning. I am the guy that extended the voting rights act for 25 years. We got to the place where we got 98 out of 98 votes in the United States Senate doing it. I have also argued very strongly that we in fact deal with the notion of denying people access to the ballot box. I agree that everybody once they in fact--my time is up. I'm sorry.	Democratic Presidential Debate - June 27 (Full) | NBC News
538411	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	All of these things (INAUDIBLE).	Democratic Presidential Debate - June 27 (Full) | NBC News
538412	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	No, absolutely not. Unlike the Republican party we encourage diverse city, we believe in diverse city, that is what America is up about. But in addition to diversity in terms of having more women, more people from the GB--L--LGBT community we also have to do something else and that is we have to ask ourselves a simple question and that how come to day the worker in the middle of our economy is making no more money than he or she made 45 years ago and that in the last 30 years the top 1 percent has seen a $21 trillion increase in their wealth. We need a party that is diverse but we need a party that has the guts to stand up to the powerful special interest who have so much power over the economic and political life of this country.	Democratic Presidential Debate - June 27 (Full) | NBC News
538413	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	The first constitutional amendment to do that was introduced by me when I was a young senator.	Democratic Presidential Debate - June 27 (Full) | NBC News
538414	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	--Can I respond--	Democratic Presidential Debate - June 27 (Full) | NBC News
538415	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	I have seen what happened just sense we were vice president. We needed three votes to pass an $800 billion recovery act that kept us from going into depression. I got three votes changed. We needed to be able to keep the government from shutting down and going bankrupt. I got Mitch McConnell to raise taxes $600 billion by raising the top rate. And as recently as after the President got elected, I was able to put together a coalition on the Cures Act that billions of dollars go into cancer research, bipartisan.	Democratic Presidential Debate - June 27 (Full) | NBC News
538416	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	But sometimes you can't do that. Sometimes you just have to go out and beat them. I went into 20 states, over 60 candidates--	Democratic Presidential Debate - June 27 (Full) | NBC News
538417	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	--And guess what? We beat them. We won back the Senate.	Democratic Presidential Debate - June 27 (Full) | NBC News
538418	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	Oh, come on.	Democratic Presidential Debate - June 27 (Full) | NBC News
538419	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	Well, my plan is somebody who believes, for a start, that a woman's right to control her own body is a constitutional right, that government and politicians should not infringe on that right. We will do everything we can to defense our--Roe versus Wade.	Democratic Presidential Debate - June 27 (Full) | NBC News
538420	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	Second of all, let me make--	Democratic Presidential Debate - June 27 (Full) | NBC News
538421	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	--Let me make--let me make a promise here. You asked about litmus test. My litmus test is I will never appoint any--nominate any justice to the Supreme Court unless that justice is 100 percent clear he or she will defend Roe v. Wade.	Democratic Presidential Debate - June 27 (Full) | NBC News
538422	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	Third of all, I do not believe in packing the court.	Democratic Presidential Debate - June 27 (Full) | NBC News
538423	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	right now. But I do believe that constitutionally we have the power to rotate judges to other courts. And that brings in new blood into the supreme court and a majority I hope that will understand that a woman has the right to control her own body and that corporations cannot run the United States of America.	Democratic Presidential Debate - June 27 (Full) | NBC News
538424	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	Well, first of all let me tell you this--didn't come up yet but let's face this--Medicare for All guarantees every woman in this country the right to have an abortion if she wants it.	Democratic Presidential Debate - June 27 (Full) | NBC News
538425	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	Well, first of all I don't even call it climate change. It's a climate crisis. It represents an existential threat to us as a species. And the fact that we have a President of the United States who has embraced science fiction over science fact will be to our collective peril. I visited while the embers were smoldering the wildfires in California I spoke with firefighters who were in the midst of fighting a fire while their own homes were burning. And on this issue it is a--it is a critical issue that is about what we must do to confront what is immediate and before us right now. That is why I support a Green New Deal. It is why I believe on day one and as President will re-enter us in the Paris agreement because we have to take these issues seriously and frankly, we have a President of the United States we talked about you asked before what is the greatest national security threat to the United States? It's Donald Trump. And I'm going to tell you why.	Democratic Presidential Debate - June 27 (Full) | NBC News
538426	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	And I'm going to tell you why because I agree climate change represents an existential threat. He denies the science. You want to talk about North Korea, real threat in terms of nuclear arsenal but what doe she do? He embraces Kim Jong Un a dictator	Democratic Presidential Debate - June 27 (Full) | NBC News
538427	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	History where states fail to preserve the civil rights of all people.	Democratic Presidential Debate - June 27 (Full) | NBC News
538428	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	I have supported the ERA from the very beginning when I ran for (INAUDIBLE).	Democratic Presidential Debate - June 27 (Full) | NBC News
538429	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	I--I supported the ERA from the very beginning. I am the guy that extended the voting rights act for 25 years. We got to the place where we got 98 out of 98 votes in the United States Senate doing it. I have also argued very strongly that we in fact deal with the notion of denying people access to the ballot box. I agree that everybody once they in fact--my time is up. I'm sorry.	Democratic Presidential Debate - June 27 (Full) | NBC News
538430	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	All of these things (INAUDIBLE).	Democratic Presidential Debate - June 27 (Full) | NBC News
538431	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	No, absolutely not. Unlike the Republican party we encourage diverse city, we believe in diverse city, that is what America is up about. But in addition to diversity in terms of having more women, more people from the GB--L--LGBT community we also have to do something else and that is we have to ask ourselves a simple question and that how come to day the worker in the middle of our economy is making no more money than he or she made 45 years ago and that in the last 30 years the top 1 percent has seen a $21 trillion increase in their wealth. We need a party that is diverse but we need a party that has the guts to stand up to the powerful special interest who have so much power over the economic and political life of this country.	Democratic Presidential Debate - June 27 (Full) | NBC News
538432	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	The first constitutional amendment to do that was introduced by me when I was a young senator.	Democratic Presidential Debate - June 27 (Full) | NBC News
538433	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	And new science and technology to be the exporter not only of the green economy, but economy that can create millions of jobs. But, I would immediately rejoin the Paris Climate Accord. I would up the ante in that accord, which it calls for because we make up 15 percent of the problem; 85 percent of the world makes up the rest. And so, we have to have someone who knows how to corral the rest of the world, bring them together, and get something done like we did in our administrator.	Democratic Presidential Debate - June 27 (Full) | NBC News
538434	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	--Look--	Democratic Presidential Debate - June 27 (Full) | NBC News
538435	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	Look, the old ways are no longer relevant. The scientists tell us we have 12 years because there's irreparable damage to this planet. This is a global issue. What the president of the United States should do is not deny the reality of climate change, but tell the rest of the world that instead of spending $1.5 trillion on weapons of destruction, let us get together for the common enemy and that is to transform the world energy system away from fossil fuel to energy efficiency, and sustainable energy.	Democratic Presidential Debate - June 27 (Full) | NBC News
538436	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	The future of the planet rests on us doing that.	Democratic Presidential Debate - June 27 (Full) | NBC News
538437	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	--Of climate change--take on the fossil fuel--	Democratic Presidential Debate - June 27 (Full) | NBC News
538438	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	--Is (CROSSTALK) the solution--	Democratic Presidential Debate - June 27 (Full) | NBC News
538439	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	Oh, I like that.	Democratic Presidential Debate - June 27 (Full) | NBC News
538440	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	So, passing a middle class and working families tax cut.	Democratic Presidential Debate - June 27 (Full) | NBC News
538441	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	DACA, guns.	Democratic Presidential Debate - June 27 (Full) | NBC News
538442	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	The premise that there's only one or two issues out there.	Democratic Presidential Debate - June 27 (Full) | NBC News
538443	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	(CROSSTALK) is enormous crisis.	Democratic Presidential Debate - June 27 (Full) | NBC News
538444	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	--We need a political revolution. People have got to stand up and take on the special interests. We can transform this country.	Democratic Presidential Debate - June 27 (Full) | NBC News
538445	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	I think you've so underestimated what Barack Obama did. He's the first man to bring together the entire world, 196 nations to commit to deal with climate change immediately.	Democratic Presidential Debate - June 27 (Full) | NBC News
538446	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	I don't--I don't buy that. The first--the first thing I would do is make sure that we defeat Donald Trump.	Democratic Presidential Debate - June 27 (Full) | NBC News
538447	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	Period.	Democratic Presidential Debate - June 27 (Full) | NBC News
538448	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Pete Buttigieg	2019-06-27	We've got to fix our democracy before it's too late. Get that right and climate, immigration, taxes and every other issue gets better.	Democratic Presidential Debate - June 27 (Full) | NBC News
538449	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Andrew Yang	2019-06-27	I would pass a $1,000 freedom dividend for every American adult starting at age 18.	Democratic Presidential Debate - June 27 (Full) | NBC News
538450	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Andrew Yang	2019-06-27	Which would speed us up on climate change because if you get the boot off of people's throats they're (INAUDIBLE) climate change much more clearly.	Democratic Presidential Debate - June 27 (Full) | NBC News
538451	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	John Hickenlooper	2019-06-27	I would do a collaborative approach to climate change and I would pronounce it well before the election to make sure we don't reelect the worst president in American history.	Democratic Presidential Debate - June 27 (Full) | NBC News
538452	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	No.	Democratic Presidential Debate - June 27 (Full) | NBC News
538453	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	Mischaracterization of my thinking. Look--	Democratic Presidential Debate - June 27 (Full) | NBC News
538454	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	We have a gun--we have a gun crisis right now. 40,000 people a year are getting killed. In 1988, Rachel, when it wasn't popular I ran on a platform of banning assault weapons and in fact, lost that race for Congress. I have a D minus voting record from the NRA. And I believe that what we need is comprehensive gun--gun legislation that, among other things, provides universal background. We end the gun show loophole. We end the straw man provision. And I believed in 1988 and I believe today that assault weapons--	Democratic Presidential Debate - June 27 (Full) | NBC News
538455	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	--Assault weapons--assault weapons--	Democratic Presidential Debate - June 27 (Full) | NBC News
