id	title	name	publication_date	body	new_title
753454	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Elizabeth Warren	2019-06-26	I do.	Democratic Presidential Debate - June 26 (Full) | NBC News
753455	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Elizabeth Warren	2019-06-26	We are a democracy and the way a democracy is supposed to work is the will of the people matters. Now, we for far too long have had a congress in Washington that is just completely dismissed what people care about across this country. They have made this country work much better for those who can make giant contributions, made it work better for those who hire armies of lobbyists and lawyers and not made it work for the people. Well, here is how I see this happening--number one, sure I want to see us get a Democratic majority in the Senate. But short of the Democratic majority in the Senate you better understand the fight still goes on. It starts in the White House and it means everybody we energize in 2020 stays on the frontlines come January 2021. We have to push funding outside, have leadership from the inside.	Democratic Presidential Debate - June 26 (Full) | NBC News
753456	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Elizabeth Warren	2019-06-26	And make this--	Democratic Presidential Debate - June 26 (Full) | NBC News
753457	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Elizabeth Warren	2019-06-26	The will of the people.	Democratic Presidential Debate - June 26 (Full) | NBC News
753458	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Amy Klobuchar	2019-06-26	(INAUDIBLE) the heart of the question.	Democratic Presidential Debate - June 26 (Full) | NBC News
753459	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-06-26	You know when I got to the United States Senate going back to what De Blasio said as an African-American man in an African-American dominated community I knew one of the biggest issues was criminal justice reform from police accountability to dealing with the fact that we have a nation that has more African Americans under criminal supervision then all of the slaves in eighteen fifty and when I got to the Senate people told me we could not get a comprehensive criminal justice reform bill done. As my colleagues in the Senate know I fought on that bill from the day I got to the Senate, built coalitions across the aisle and today we passed the first step fact.	Democratic Presidential Debate - June 26 (Full) | NBC News
753460	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-06-26	Is not as far as I want to go but thousands of people will be liberated.	Democratic Presidential Debate - June 26 (Full) | NBC News
753461	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-06-26	I have gotten--I have taken on tough problems people said we cannot achieve and I have been able to get things accomplished.	Democratic Presidential Debate - June 26 (Full) | NBC News
753462	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Beto O'Rourke	2019-06-26	I think you have got to bring everybody into the decisions and the solutions, to the challenges that we face. That is why we are traveling everywhere listening to everyone. We were in Pacific Junction, a town that had never meaningfully flooded be for just a bit against the Missouri River in Iowa and every home in that community had flooded. There were farms just outside of Pacific Junction(SP) that were effectively lakes. Those farmers already underwater in debt. There markets closed to them by trademark under this administration and now they don't know what to do. We and our administration are going to fund resiliency in those communities, in Miami, in Houston, Texas, those places that are on the front lines of climate change today.	Democratic Presidential Debate - June 26 (Full) | NBC News
753463	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Beto O'Rourke	2019-06-26	We, in our administration, are going to fund resiliency in those communities, in Miami, in Houston, Texas, those places that are on the front lines of climate change today. We're going to mobilize $5 trillion in this economy over the next 10 years. We're going to free ourselves from a dependence on fossil fuels.	Democratic Presidential Debate - June 26 (Full) | NBC News
753464	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Beto O'Rourke	2019-06-26	And we're going to put farmers and ranchers in the drivers seat, renewable and--and sustainable agriculture, to make sure that we capture more carbon out of the air and keep more of it in the soil, paying farmers for the environmental services that they want to provide. If all of us does all that we can, then we're going to be able to keep this planet from warming another two degrees Celsius and in sure that we match what this country can do and live up to our promise that are potential.	Democratic Presidential Debate - June 26 (Full) | NBC News
753465	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-06-26	Well, I don't think that that represents the vast majority of the issue. In fact, you know, my first visit after I announced my candidacy wasn't to Iowa or New Hampshire. It was to send one, Puerto Rico--	Democratic Presidential Debate - June 26 (Full) | NBC News
753466	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-06-26	--Because people should know that if I'm elected president, everybody will count.	Democratic Presidential Debate - June 26 (Full) | NBC News
753467	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-06-26	And, you know, I'm one of the few candidates in this race with executive experience, with a track record of getting things done. When I was mayor of San Antonio, we moved our local public utility. We began to shift it from coal-fired plants to solar and other renewables, and also created more than 800 jobs doing that. And when I was HUD secretary, we worked on the National Disaster Resilience Competition--	Democratic Presidential Debate - June 26 (Full) | NBC News
753468	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-06-26	--To invest in communities that were trying to rebuild from natural disasters in a sustainable way.	Democratic Presidential Debate - June 26 (Full) | NBC News
753469	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-06-26	That's the way that we're going to help to make sure that we're all safer in the years to come and that we combat climate change.	Democratic Presidential Debate - June 26 (Full) | NBC News
753470	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-06-26	--And I'm elected president--	Democratic Presidential Debate - June 26 (Full) | NBC News
753471	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-06-26	The first thing that I would do--	Democratic Presidential Debate - June 26 (Full) | NBC News
753472	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-06-26	--Like Senator Klobuchar also has said--	Democratic Presidential Debate - June 26 (Full) | NBC News
753473	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-06-26	--Is sign an executive order recommitting us to the Paris Climate Accord--	Democratic Presidential Debate - June 26 (Full) | NBC News
753474	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-06-26	--So that we meet again.	Democratic Presidential Debate - June 26 (Full) | NBC News
753475	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-06-26	Chuck, your question's about--	Democratic Presidential Debate - June 26 (Full) | NBC News
753476	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Tulsi Gabbard	2019-06-26	Let me say that there is no one in our government at any level, who has the right to tell any American who they should be allowed to love or they should be allowed to marry my record in Congress for over six years shows my commitment to fighting for LGBTQ equality. I serve on the equality Caucus and recently voted for passage of the equality act.	Democratic Presidential Debate - June 26 (Full) | NBC News
753477	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Tulsi Gabbard	2019-06-26	Maybe many people in this country can relate to the fact that I grew up in a socially conservative home, held views when I was very young that I no longer hold today. I've served with LGBTQ service members both in training and deployed downrange. I know that they would give their life for me and I would give my life for them.	Democratic Presidential Debate - June 26 (Full) | NBC News
753478	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Tulsi Gabbard	2019-06-26	It is this commitment that I'll carry through as president of the United States, recognizing that there are still people who are facing discrimination in the workplace, still people who were unable to find a home for their families. It is this kind of discrimination that we need to address.	Democratic Presidential Debate - June 26 (Full) | NBC News
753479	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-06-26	But it's not enough.	Democratic Presidential Debate - June 26 (Full) | NBC News
753480	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-06-26	It's not enough.	Democratic Presidential Debate - June 26 (Full) | NBC News
753481	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-06-26	If I can add to this, it's very important	Democratic Presidential Debate - June 26 (Full) | NBC News
753482	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-06-26	--Because this is not enough. Look, civil rights is the place to begin. But in the African African-American civil rights community, another place to focus on was to stop the lynching of African-Americans. We did not talk enough about trans Americans, especially African-American trans Americans--	Democratic Presidential Debate - June 26 (Full) | NBC News
753483	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-06-26	And the incredibly high rates of murder right now. We don't talk enough about how many children, about 30 percent of LGBTQ kids who do not go to school because of fear. It's not enough just to be on the equality act. I'm an original cosponsor. We need to have a president that will fight to protect LGBTQ Americans--	Democratic Presidential Debate - June 26 (Full) | NBC News
753484	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-06-26	--Every single day from violence in our country.	Democratic Presidential Debate - June 26 (Full) | NBC News
753485	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Amy Klobuchar	2019-06-26	My life and my career and my work and the Senate has been about economic opportunity. And to me, this means better childcare for everyone in this country. And when you want to have an economy that works, you need to have retirement that works. You need to have public schools that work, and you also need to make sure that that--those communities are able to get those jobs of the future, the stem jobs.	Democratic Presidential Debate - June 26 (Full) | NBC News
753486	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Amy Klobuchar	2019-06-26	In fact, Donald Trump, one of the first bills that he signed of the 34 he signed where I was the lead Democrat, okay, that's a first up here, was one that was about that, making sure minority community members could share in those jobs. So to me, this is about a few things. It's about an African-American woman that goes to a hospital in New Orleans, says her hands are swelling, and then doctor ignores her and her baby dies. It's about the fact that African-American women make $0.61 for every dollar a white man makes. So in short, we need to one, and I will do this in my first 100 days as president, we will work to make sure everyone can vote at this table. Everyone can vote in this country	Democratic Presidential Debate - June 26 (Full) | NBC News
753487	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Amy Klobuchar	2019-06-26	--And we will also go to the next step of criminal justice reform. Senator Booker and I worked on that first step action, but we should go to the second step act, which is to help all our communities across the country.	Democratic Presidential Debate - June 26 (Full) | NBC News
753488	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-06-26	Well, I also think that we have to recognize racial and social justice. And you know, I was in Charleston not too long ago and I remembered that Dylan Roof went to the Mother Emmanuel AME church and he murdered nine people who were worshiping and then he was apprehended by police without incident. Well, what but what about Eric Garner and Tamir Rice and Laquan McDonald and Sandra Bland and Pamela Turner and Antonio Arset (SP)? I'm proud that I'm the only candidate so far that has put forward legislation that would reform our policing system in America and make sure that no matter the color of your skin is, that you are treated the same, including Latinos who are mistreated too often times by police.	Democratic Presidential Debate - June 26 (Full) | NBC News
753489	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Beto O'Rourke	2019-06-26	John, I appreciate the--the question. The answer is yes, but that action should always be undertaken with allies and partners and friends. When the United States presents a united front, we have a much better chance of achieving our foreign policy aims and preventing the kind of genocide to which you refer, the kind of genocide that we saw in Rwanda, the kind of genocide we want to stop doing forward.	Democratic Presidential Debate - June 26 (Full) | NBC News
753490	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Beto O'Rourke	2019-06-26	But unfortunately, under this administration, President Trump has alienated our allies and our friends and our alliances. He's diminished our standing in the world and he's made us weaker as a country, less able to confront challenges whether it's Iran or North Korea or Vladimir Putin in Russia who attacked and invaded our democracy in 2016 and who President Trump has offered another invitation to do the same. He's embraced strong men and dictators at the expense of the great democracies.	Democratic Presidential Debate - June 26 (Full) | NBC News
753491	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Beto O'Rourke	2019-06-26	As president, I will make sure that we live our values and our foreign policy. I will ensure that we strengthen those alliances and partnerships and friendships and meet any challenge that we face together. That makes America stronger.	Democratic Presidential Debate - June 26 (Full) | NBC News
753492	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bill de Blasio	2019-06-26	But what about the war Powers act?	Democratic Presidential Debate - June 26 (Full) | NBC News
753493	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bill de Blasio	2019-06-26	What about the war powers act being a part of that equation with deep respect to the congressman? Look, we've learned painful lessons as Americans that we have gone to war without congressional authorization. Look this is very personal for me. I know the cost of war. My add served in the Pacific in World War II in the US Army, battle of Okinawa, had half his leg blown off and he came home with scars both physical and emotional and he did not recover. He spiraled downward and he ultimately took his own life. And that battle didn't kill him but that war did. And look, even in the humanitarian crisis and I think we should be ready, congressman to intervene. God forbid there is a genocide. But not without congressional approval.	Democratic Presidential Debate - June 26 (Full) | NBC News
753494	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bill de Blasio	2019-06-26	Democrats and republicans both in the congress have not challenged presidents and have let them get away with running the military without the congressional approval. We learned a lesson in Vietnam. We seemed to have forgotten. The decision have to be made by the United States.	Democratic Presidential Debate - June 26 (Full) | NBC News
753495	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Tulsi Gabbard	2019-06-26	Is that what you will tell the parents of those two soldiers who were just killed in Afghanistan? Well, we just have to be engaged? As a soldier, I will tell you that answer is unacceptable.	Democratic Presidential Debate - June 26 (Full) | NBC News
753496	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Tulsi Gabbard	2019-06-26	We have to bring our troops home from Afghanistan. We are in a place in Afghanistan where we have lost so many lives. We have spent so much money. Money that's coming out of every one of our pockets. Money that should be going into communities here at home. Meeting the needs of the people here at home. We are no better off in Afghanistan today than we were when this war began. This is why it is so important to have a President Commander in Chief who knows the cost of war and is ready to do the job on day one. I am ready to do that job when I walk into the Oval Office.	Democratic Presidential Debate - June 26 (Full) | NBC News
753497	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Tulsi Gabbard	2019-06-26	The Taliban was there long before we came in. They'll be there long before we leave.	Democratic Presidential Debate - June 26 (Full) | NBC News
753498	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Tulsi Gabbard	2019-06-26	We can't keep U.S. troops deployed to Afghanistan thinking that we're going to somehow squash this Taliban that has been there and every other country that's tried it failed.	Democratic Presidential Debate - June 26 (Full) | NBC News
753499	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Tulsi Gabbard	2019-06-26	The Taliban didn't attack us on 9/11. Al Qaida did. Al Qaida attacked us on 9/11.	Democratic Presidential Debate - June 26 (Full) | NBC News
753500	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Tulsi Gabbard	2019-06-26	That is why I and so many other people joined the military to go after Al Qaida not the Taliban.	Democratic Presidential Debate - June 26 (Full) | NBC News
753501	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Tulsi Gabbard	2019-06-26	We are helping Al Qaida right now in Saudi Arabia.	Democratic Presidential Debate - June 26 (Full) | NBC News
753502	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Tulsi Gabbard	2019-06-26	The greatest--	Democratic Presidential Debate - June 26 (Full) | NBC News
753503	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Tulsi Gabbard	2019-06-26	The greatest threat that we face is the fact we are at a greater risk of nuclear war today than ever before in history.	Democratic Presidential Debate - June 26 (Full) | NBC News
753504	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Amy Klobuchar	2019-06-26	Two threats--economic threat, China. Our--our major threat right now is what's going on in the middle east with Iran if we don't get our act together (INAUDIBLE).	Democratic Presidential Debate - June 26 (Full) | NBC News
753505	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Beto O'Rourke	2019-06-26	Our existential threat is climate change. We have to confront it before it's too late. Senator Warren?	Democratic Presidential Debate - June 26 (Full) | NBC News
753506	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Elizabeth Warren	2019-06-26	Climate change.	Democratic Presidential Debate - June 26 (Full) | NBC News
753507	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-06-26	Nuclear proliferation and climate change.	Democratic Presidential Debate - June 26 (Full) | NBC News
753508	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-06-26	China and climate change.	Democratic Presidential Debate - June 26 (Full) | NBC News
753509	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bill de Blasio	2019-06-26	Russia because they're trying to undermine our democracy and they've been doing a pretty damn good job of it and we need to stop them.	Democratic Presidential Debate - June 26 (Full) | NBC News
753510	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Beto O'Rourke	2019-06-26	Yes, and I will tell you why.	Democratic Presidential Debate - June 26 (Full) | NBC News
753511	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Beto O'Rourke	2019-06-26	One of the most powerful pieces of art in the United States capital is the Trumbull painting of General George Washington resigning his commission to the Continental Congress at the height of his power submitting to the rule of law and the will of people. That has withstood the test of time for the last two hundred forty-three years. If we set another precedent now that a candidate who invited the participation of a foreign power, a president who sought to obstruct the investigation into the invasion of our democracy, if we allow him to get away with this with complete impunity then we will have set a new standard and that is that some people because of the position of power and public trust that they hold are above the law and we cannot allow that to stand.	Democratic Presidential Debate - June 26 (Full) | NBC News
753512	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Beto O'Rourke	2019-06-26	So we must begin impeachment now so that we have the facts and the truth and we followed them as far as they go and as high up as they reach and we save this democracy. And if we have not been able to do that in this year or the year that follows and under my administration our Department of Justice will pursue these facts and ensure that there are consequences, there is accountability and there is justice. It is the only way that we save this country.	Democratic Presidential Debate - June 26 (Full) | NBC News
753513	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Amy Klobuchar	2019-06-26	But if we let the Republicans run our election and if we do not do something about Russian interference in the election and we let Mitch McConnell stop all of the backup paper ballots and we are not going to get what we (INAUDIBLE).	Democratic Presidential Debate - June 26 (Full) | NBC News
753514	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bill de Blasio	2019-06-26	It matters, it matters in this fight for the heart and soul of our party, that we nominate a candidate who has seen the face of poverty and didn't just talk about it but gave people $15 minimum wage. It matters that we nominate a candidate who saw the destruction wrought by a broken health care system and gave people universal healthcare. It matters that we choose someone who saw the wasted potential of our children denied pre-K and gave it to every single one of them for free. These things really matter.	Democratic Presidential Debate - June 26 (Full) | NBC News
753515	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bill de Blasio	2019-06-26	And these are the things that I've done in New York, and I want to do the same for the whole country, because putting working people first, it matters. We need to be that party again. Let's work together. With your help, we can put working people first again in America.	Democratic Presidential Debate - June 26 (Full) | NBC News
753516	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Tulsi Gabbard	2019-06-26	You know, our nation was founded on the principles of service above self. People who fled kings who literally prospered on the backs and the sacrifices of people coming here to this country, instead of putting in place a government that is of, by, and for the people.	Democratic Presidential Debate - June 26 (Full) | NBC News
753517	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Tulsi Gabbard	2019-06-26	But that's not what we have. Instead, we have a government that is of, by, and for the rich and powerful. This must end. As president, our White House, our White House will be a beacon of light, providing hope and opportunity, ushering in a new century where every single person will be able to get the healthcare they need, where we will have clean air to breathe and clean water to drink, where we will have good paying jobs and a new green economy. Join me in ushering in this new century with peace, prosperity, opportunity, and justice for all.	Democratic Presidential Debate - June 26 (Full) | NBC News
753518	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-06-26	Yes. (UNTRANSLATED)	Democratic Presidential Debate - June 26 (Full) | NBC News
753519	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-06-26	The very fact that I can say that tonight shows the progress that we have made in this country.	Democratic Presidential Debate - June 26 (Full) | NBC News
753520	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-06-26	XXX in this country.	Democratic Presidential Debate - June 26 (Full) | NBC News
753521	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-06-26	Like many of you I know the promise of America. My grandmother came here when she was seven years old as an immigrant from Mexico and just two generations later one of her grandsons is serving the United States Congress and the other one is running for President of the United States.	Democratic Presidential Debate - June 26 (Full) | NBC News
753522	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-06-26	If I'm elected President I will work hard every single day so that you and your family can get good healthcare, your child can get a good education and you can have good job opportunities whether you live in a big city or a small town. And on January 20, 2021, we will say adios to Donald Trump.	Democratic Presidential Debate - June 26 (Full) | NBC News
753523	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Amy Klobuchar	2019-06-26	Three things to know about me. First, I listen to people and that's how I get things done. That is my focus. I have a track record of passing over a hundred bills where I am the lead Democrat and that is because I listened and I acted and I think that's important in a President; everything else just melts away.	Democratic Presidential Debate - June 26 (Full) | NBC News
753524	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Amy Klobuchar	2019-06-26	Secondly, I'm someone that can win and beat Donald Trump. I have won every place, every race and every time. I have won in the reddest of districts, ones that Donald Trump won by over 20 points. I can win in states like Wisconsin and Iowa and Michigan. And finally, yeah, I am not the establishment party candidate. I've got respect but I'm not that person. I am the one that doesn't have a political machine that doesn't come from money and I don't make all of the promises that everyone up here makes but I can promise you this, I am going to govern with integrity, I'm going to have your back and I'm going to govern for you.	Democratic Presidential Debate - June 26 (Full) | NBC News
753525	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-06-26	Gracias. Fifty years ago this month my family moved into the town I grew up in because after being denied a house because of the color of their skin, it was activists, mostly white activists that stood up and fought for them. That's the best of who we are as America and why when I got out of law school I moved into the inner city of Newark(SP) to fight as a tenant lawyer for other people's rights.	Democratic Presidential Debate - June 26 (Full) | NBC News
753526	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-06-26	I have taken on bullies and beat them. I've taken on tough fights and we've won and we win those fights not by showing the worst of who we are but rising to whose best. Donald Trump wants us to fight him on his turf and his terms. We will beat him. I will beat him by calling this country to a sense of common purpose again. This is a referendum on him and getting rid of him but it's also a referendum on us, who we are and who we must be to each other. It's time we win this election and the way I'll govern is by showing the best of who we are because that's what this country needs and deserves.	Democratic Presidential Debate - June 26 (Full) | NBC News
753527	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Beto O'Rourke	2019-06-26	Our daughter Molly turned 11 this week. I'm on this stage for her, for children across this country including some her same age who have been separated from their parents and are sleeping on concrete floors under aluminum blankets tonight. We are going to be there for them. We are going to confront the challenges that we face. We can't return to the same old approach. We are going to need a new kind of politics, one directed by the urgency of the next generation.	Democratic Presidential Debate - June 26 (Full) | NBC News
753528	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Beto O'Rourke	2019-06-26	Those climate activists who are fighting not just for their future but for everyone's. Those students marching not just for their lives but for all of ours. We will need a movement like the one that we led in Texas. It renewed our democracy by bringing everyone in and writing nobody off. That's how we beat Donald Trump and that's how we bring this great country together again. Join us. This is our moment and the generations that follow are counting on us to meet it.	Democratic Presidential Debate - June 26 (Full) | NBC News
753529	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Elizabeth Warren	2019-06-26	Thank you. It's a great honor to be here. Never in a million years did I think I would stand on a stage like this. I was born and raised in Oklahoma. I have three older brother, they all joined the military. I had a dream growing up and my dream was to be a public school teacher.	Democratic Presidential Debate - June 26 (Full) | NBC News
753530	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Elizabeth Warren	2019-06-26	By the time I graduated from high school my family--my family didn't have the money for a college application much less the chance for me to go to college but I got my chance. It was a $50 a semester commuter college . That was a little slice of government that created some opportunity for a girl and it opened my life.	Democratic Presidential Debate - June 26 (Full) | NBC News
753531	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Elizabeth Warren	2019-06-26	I am in this fight because I believe that we can make our government, we can make our economy, we can make our country work not just for those at the top; we can make it work for everyone and I promise you this, I will fight for you as hard as I fight for my own family.	Democratic Presidential Debate - June 26 (Full) | NBC News
538272	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	Well, you are quite right. We have a new vision for America and at a time when we have three people in this country owning more wealth than the bottom half of America, while 500,000 people are sleeping out on the streets today we think it is time for change, real change.	Democratic Presidential Debate - June 27 (Full) | NBC News
538273	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	And by that I mean that healthcare in my view is a human right and we have got to pass a Medicare for all single-payer system.	Democratic Presidential Debate - June 27 (Full) | NBC News
538274	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	Under that system by the way vast majority of the people in this country will be paying significantly less for healthcare than they are right now. I believe that education is the future for this country and that is why I believe that we must make public colleges and universities tuition-free and eliminate student debt and we do that by placing a tax on Wall Street.	Democratic Presidential Debate - June 27 (Full) | NBC News
538275	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	Every proposal that I have brought forth is fully paid for.	Democratic Presidential Debate - June 27 (Full) | NBC News
538276	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	People who have healthcare under Medicare for all will have no premiums, no deductibles, no copayments, no out of expe--out-of-pocket expenses. Yes, they will pay more in taxes but less in healthcare for what they get.	Democratic Presidential Debate - June 27 (Full) | NBC News
538277	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	I'd like to say--	Democratic Presidential Debate - June 27 (Full) | NBC News
538278	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	What I meant by that is look, Donald Trump thinks Wall Street built America. Ordinary middle-class Americans built America.	Democratic Presidential Debate - June 27 (Full) | NBC News
538279	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	My dad used to have an expression he said Joe a job is about a lot more than a paycheck; it's about your dignity, it's about respect, it's being able to look your kid in the eye and say everything's going to be okay. Too many people who are in the middle class and poor have had the bottom fall out under this proposal.	Democratic Presidential Debate - June 27 (Full) | NBC News
